"","Stkcd","Rptdt","Fenddt","Brokern","Feps","EDates","REps","name","dev","DateDiff"
"2119",1,2010-09-27,2012-12-31,"北京高华证券有限责任公司",2.55,"rptDate=20121231",2.62,"徐然",0.0267175572519085,826
"2120",1,2011-04-26,2011-12-31,"北京高华证券有限责任公司",2.3,"rptDate=20111231",2.47,"徐然",0.0688259109311742,249
"2121",1,2011-04-26,2012-12-31,"北京高华证券有限责任公司",2.77,"rptDate=20121231",2.62,"徐然",0.0572519083969465,615
"2122",1,2011-10-26,2013-12-31,"北京高华证券有限责任公司",3.43,"rptDate=20131231",1.86,"徐然",0.844086021505376,797
"2123",1,2011-10-26,2011-12-31,"北京高华证券有限责任公司",2.4,"rptDate=20111231",2.47,"徐然",0.02834008097166,66
"2124",1,2011-10-26,2012-12-31,"北京高华证券有限责任公司",2.78,"rptDate=20121231",2.62,"徐然",0.0610687022900762,432
"2125",1,2010-03-24,2011-12-31,"华泰证券股份有限公司",2.48,"rptDate=20111231",2.47,"许国玉",0.00404858299595133,647
"2126",1,2010-03-24,2010-12-31,"华泰证券股份有限公司",1.98,"rptDate=20101231",1.91,"许国玉",0.0366492146596859,282
"2127",1,2010-03-24,2012-12-31,"华泰证券股份有限公司",2.97,"rptDate=20121231",2.62,"许国玉",0.133587786259542,1013
"2128",1,2010-08-25,2011-12-31,"华泰证券股份有限公司",2.28,"rptDate=20111231",2.47,"许国玉",0.0769230769230771,493
"2129",1,2010-08-25,2012-12-31,"华泰证券股份有限公司",2.81,"rptDate=20121231",2.62,"许国玉",0.0725190839694656,859
"2130",1,2010-08-25,2010-12-31,"华泰证券股份有限公司",1.77,"rptDate=20101231",1.91,"许国玉",0.0732984293193717,128
"2131",1,2012-03-08,2013-12-31,"华泰证券股份有限公司",3.02,"rptDate=20131231",1.86,"许国玉",0.623655913978495,663
"2132",1,2012-03-08,2012-12-31,"华泰证券股份有限公司",2.5,"rptDate=20121231",2.62,"许国玉",0.0458015267175573,298
"2133",1,2012-08-16,2014-12-31,"华泰证券股份有限公司",3.01,"rptDate=20141231",1.73,"许国玉",0.739884393063584,867
"2134",1,2012-08-16,2013-12-31,"华泰证券股份有限公司",2.62,"rptDate=20131231",1.86,"许国玉",0.408602150537634,502
"2135",1,2012-08-16,2012-12-31,"华泰证券股份有限公司",2.38,"rptDate=20121231",2.62,"许国玉",0.0916030534351146,137
"2136",1,2013-03-08,2013-12-31,"华泰证券股份有限公司",3.1,"rptDate=20131231",1.86,"许国玉",0.666666666666667,298
"2137",1,2013-03-08,2014-12-31,"华泰证券股份有限公司",3.57,"rptDate=20141231",1.73,"许国玉",1.0635838150289,663
"2138",1,2013-03-08,2015-12-31,"华泰证券股份有限公司",4.12,"rptDate=20151231",NA,"许国玉",NA,1028
"2139",1,2013-08-22,2013-12-31,"华泰证券股份有限公司",1.92,"rptDate=20131231",1.86,"许国玉",0.0322580645161289,131
"2140",1,2013-08-22,2014-12-31,"华泰证券股份有限公司",2.18,"rptDate=20141231",1.73,"许国玉",0.260115606936416,496
"2141",1,2013-08-22,2015-12-31,"华泰证券股份有限公司",2.55,"rptDate=20151231",NA,"许国玉",NA,861
"2142",1,2013-09-09,2013-12-31,"华泰证券股份有限公司",1.92,"rptDate=20131231",1.86,"许国玉",0.0322580645161289,113
"2143",1,2013-09-09,2014-12-31,"华泰证券股份有限公司",2.18,"rptDate=20141231",1.73,"许国玉",0.260115606936416,478
"2144",1,2013-09-09,2015-12-31,"华泰证券股份有限公司",2.55,"rptDate=20151231",NA,"许国玉",NA,843
"2145",1,2013-10-22,2015-12-31,"华泰证券股份有限公司",2.55,"rptDate=20151231",NA,"许国玉",NA,800
"2146",1,2013-10-22,2014-12-31,"华泰证券股份有限公司",2.18,"rptDate=20141231",1.73,"许国玉",0.260115606936416,435
"2147",1,2013-10-22,2013-12-31,"华泰证券股份有限公司",1.92,"rptDate=20131231",1.86,"许国玉",0.0322580645161289,70
"2148",1,2014-02-18,2015-12-31,"华泰证券股份有限公司",2.55,"rptDate=20151231",NA,"许国玉",NA,681
"2149",1,2014-02-18,2014-12-31,"华泰证券股份有限公司",2.18,"rptDate=20141231",1.73,"许国玉",0.260115606936416,316
"2150",1,2014-02-18,2013-12-31,"华泰证券股份有限公司",1.92,"rptDate=20131231",1.86,"许国玉",0.0322580645161289,-49
"2151",1,2013-03-08,2015-12-31,"安信证券股份有限公司",NA,"rptDate=20151231",NA,"许敏敏",NA,1028
"2152",1,2013-03-08,2014-12-31,"安信证券股份有限公司",NA,"rptDate=20141231",1.73,"许敏敏",NA,663
"2153",1,2013-03-08,2013-12-31,"安信证券股份有限公司",NA,"rptDate=20131231",1.86,"许敏敏",NA,298
"2154",1,2013-04-23,2015-12-31,"安信证券股份有限公司",3.55,"rptDate=20151231",NA,"许敏敏",NA,982
"2155",1,2013-04-23,2013-12-31,"安信证券股份有限公司",2.42,"rptDate=20131231",1.86,"许敏敏",0.301075268817204,252
"2156",1,2013-04-23,2014-12-31,"安信证券股份有限公司",2.91,"rptDate=20141231",1.73,"许敏敏",0.682080924855491,617
"2157",1,2013-08-24,2013-12-31,"安信证券股份有限公司",2.94,"rptDate=20131231",1.86,"许敏敏",0.580645161290323,129
"2158",1,2013-08-24,2014-12-31,"安信证券股份有限公司",3.15,"rptDate=20141231",1.73,"许敏敏",0.820809248554913,494
"2159",1,2013-08-24,2015-12-31,"安信证券股份有限公司",3.54,"rptDate=20151231",NA,"许敏敏",NA,859
"2160",1,2013-09-09,2013-12-31,"安信证券股份有限公司",2.33,"rptDate=20131231",1.86,"许敏敏",0.252688172043011,113
"2161",1,2013-09-09,2014-12-31,"安信证券股份有限公司",2.5,"rptDate=20141231",1.73,"许敏敏",0.445086705202312,478
"2162",1,2013-09-09,2015-12-31,"安信证券股份有限公司",2.81,"rptDate=20151231",NA,"许敏敏",NA,843
"2163",1,2013-10-22,2013-12-31,"安信证券股份有限公司",2.33,"rptDate=20131231",1.86,"许敏敏",0.252688172043011,70
"2164",1,2013-10-22,2014-12-31,"安信证券股份有限公司",2.5,"rptDate=20141231",1.73,"许敏敏",0.445086705202312,435
"2165",1,2013-10-22,2015-12-31,"安信证券股份有限公司",2.81,"rptDate=20151231",NA,"许敏敏",NA,800
"2166",1,2014-03-07,2016-12-31,"安信证券股份有限公司",3.49,"rptDate=20161231",NA,"许敏敏",NA,1030
"2167",1,2014-03-07,2014-12-31,"安信证券股份有限公司",1.98,"rptDate=20141231",1.73,"许敏敏",0.144508670520231,299
"2168",1,2014-03-07,2015-12-31,"安信证券股份有限公司",2.52,"rptDate=20151231",NA,"许敏敏",NA,664
"2169",1,2014-03-07,2013-12-31,"安信证券股份有限公司",1.6,"rptDate=20131231",1.86,"许敏敏",0.139784946236559,-66
"2170",1,2014-04-24,2016-12-31,"安信证券股份有限公司",3.72,"rptDate=20161231",NA,"许敏敏",NA,982
"2171",1,2014-04-24,2014-12-31,"安信证券股份有限公司",2.14,"rptDate=20141231",1.73,"许敏敏",0.236994219653179,251
"2172",1,2014-04-24,2015-12-31,"安信证券股份有限公司",2.76,"rptDate=20151231",NA,"许敏敏",NA,616
"2173",1,2014-07-15,2014-12-31,"安信证券股份有限公司",1.87,"rptDate=20141231",1.73,"许敏敏",0.0809248554913296,169
"2174",1,2014-07-15,2015-12-31,"安信证券股份有限公司",2.47,"rptDate=20151231",NA,"许敏敏",NA,534
"2175",1,2014-07-15,2016-12-31,"安信证券股份有限公司",3.36,"rptDate=20161231",NA,"许敏敏",NA,900
"2176",1,2014-08-15,2014-12-31,"安信证券股份有限公司",1.87,"rptDate=20141231",1.73,"许敏敏",0.0809248554913296,138
"2177",1,2014-08-15,2015-12-31,"安信证券股份有限公司",2.47,"rptDate=20151231",NA,"许敏敏",NA,503
"2178",1,2014-08-15,2016-12-31,"安信证券股份有限公司",3.36,"rptDate=20161231",NA,"许敏敏",NA,869
"2179",1,2011-08-18,2012-12-31,"湘财证券有限责任公司",3.02,"rptDate=20121231",2.62,"许荣聪",0.152671755725191,501
"2180",1,2011-08-18,2011-12-31,"湘财证券有限责任公司",2.45,"rptDate=20111231",2.47,"许荣聪",0.00809716599190284,135
"2181",1,2011-10-26,2011-12-31,"湘财证券有限责任公司",2.52,"rptDate=20111231",2.47,"许荣聪",0.020242914979757,66
"2182",1,2011-10-26,2012-12-31,"湘财证券有限责任公司",3.02,"rptDate=20121231",2.62,"许荣聪",0.152671755725191,432
"2183",1,2012-08-16,2012-12-31,"湘财证券有限责任公司",2.41,"rptDate=20121231",2.62,"许荣聪",0.0801526717557252,137
"2184",1,2012-08-16,2013-12-31,"湘财证券有限责任公司",2.98,"rptDate=20131231",1.86,"许荣聪",0.602150537634409,502
"2185",1,2012-10-26,2012-12-31,"湘财证券有限责任公司",2.51,"rptDate=20121231",2.62,"许荣聪",0.0419847328244276,66
"2186",1,2012-10-26,2013-12-31,"湘财证券有限责任公司",3.12,"rptDate=20131231",1.86,"许荣聪",0.67741935483871,431
"2187",1,2014-12-01,2014-12-31,"招商证券股份有限公司",1.68,"rptDate=20141231",1.73,"许荣聪",0.0289017341040463,30
"2188",1,2014-12-01,2015-12-31,"招商证券股份有限公司",1.98,"rptDate=20151231",NA,"许荣聪",NA,395
"2189",1,2014-12-01,2016-12-31,"招商证券股份有限公司",2.26,"rptDate=20161231",NA,"许荣聪",NA,761
"2190",1,2009-10-29,2011-12-31,"中国国际金融有限公司",2.38,"rptDate=20111231",2.47,"鄢耀",0.0364372469635629,793
"2191",1,2009-10-29,2010-12-31,"中国国际金融有限公司",1.81,"rptDate=20101231",1.91,"鄢耀",0.0523560209424083,428
"2192",1,2009-10-29,2009-12-31,"中国国际金融有限公司",1.34,"rptDate=20091231",1.62,"鄢耀",0.17283950617284,63
"2193",1,2010-03-12,2010-12-31,"中国国际金融有限公司",1.88,"rptDate=20101231",1.91,"鄢耀",0.0157068062827225,294
"2194",1,2010-03-12,2011-12-31,"中国国际金融有限公司",2.36,"rptDate=20111231",2.47,"鄢耀",0.0445344129554657,659
"2195",1,2010-08-25,2010-12-31,"中国银河证券股份有限公司",1.83,"rptDate=20101231",1.91,"杨欢",0.0418848167539266,128
"2196",1,2010-08-25,2011-12-31,"中国银河证券股份有限公司",2.1,"rptDate=20111231",2.47,"杨欢",0.149797570850202,493
"2197",1,2010-08-25,2012-12-31,"中国银河证券股份有限公司",2.53,"rptDate=20121231",2.62,"杨欢",0.0343511450381681,859
"2198",1,2010-10-28,2010-12-31,"中国银河证券股份有限公司",1.83,"rptDate=20101231",1.91,"杨欢",0.0418848167539266,64
"2199",1,2010-10-28,2011-12-31,"中国银河证券股份有限公司",2.1,"rptDate=20111231",2.47,"杨欢",0.149797570850202,429
"2200",1,2010-10-28,2012-12-31,"中国银河证券股份有限公司",2.53,"rptDate=20121231",2.62,"杨欢",0.0343511450381681,795
"2201",1,2011-02-25,2011-12-31,"中国银河证券股份有限公司",2.13,"rptDate=20111231",2.47,"杨欢",0.137651821862348,309
"2202",1,2011-02-25,2012-12-31,"中国银河证券股份有限公司",2.52,"rptDate=20121231",2.62,"杨欢",0.0381679389312977,675
"2203",1,2011-02-25,2013-12-31,"中国银河证券股份有限公司",3.05,"rptDate=20131231",1.86,"杨欢",0.639784946236559,1040
"2204",1,2010-10-27,2010-12-31,"安信证券股份有限公司",1.77,"rptDate=20101231",1.91,"杨建海",0.0732984293193717,65
"2205",1,2010-10-27,2012-12-31,"安信证券股份有限公司",3,"rptDate=20121231",2.62,"杨建海",0.145038167938931,796
"2206",1,2010-10-27,2011-12-31,"安信证券股份有限公司",2.27,"rptDate=20111231",2.47,"杨建海",0.0809716599190284,430
"2207",1,2011-04-28,2011-12-31,"安信证券股份有限公司",2.4,"rptDate=20111231",2.47,"杨建海",0.02834008097166,247
"2208",1,2011-04-28,2013-12-31,"安信证券股份有限公司",3.55,"rptDate=20131231",1.86,"杨建海",0.908602150537634,978
"2209",1,2011-04-28,2012-12-31,"安信证券股份有限公司",2.91,"rptDate=20121231",2.62,"杨建海",0.110687022900763,613
"2210",1,2011-08-19,2012-12-31,"安信证券股份有限公司",2.91,"rptDate=20121231",2.62,"杨建海",0.110687022900763,500
"2211",1,2011-08-19,2011-12-31,"安信证券股份有限公司",2.4,"rptDate=20111231",2.47,"杨建海",0.02834008097166,134
"2212",1,2011-08-19,2013-12-31,"安信证券股份有限公司",3.55,"rptDate=20131231",1.86,"杨建海",0.908602150537634,865
"2213",1,2011-10-27,2012-12-31,"安信证券股份有限公司",1.82,"rptDate=20121231",2.62,"杨建海",0.305343511450382,431
"2214",1,2011-10-27,2011-12-31,"安信证券股份有限公司",1.47,"rptDate=20111231",2.47,"杨建海",0.404858299595142,65
"2215",1,2011-10-27,2013-12-31,"安信证券股份有限公司",2.11,"rptDate=20131231",1.86,"杨建海",0.134408602150538,796
"2216",1,2012-05-01,2012-12-31,"安信证券股份有限公司",2.06,"rptDate=20121231",2.62,"杨建海",0.213740458015267,244
"2217",1,2012-05-01,2013-12-31,"安信证券股份有限公司",2.45,"rptDate=20131231",1.86,"杨建海",0.317204301075269,609
"2218",1,2012-05-01,2014-12-31,"安信证券股份有限公司",2.86,"rptDate=20141231",1.73,"杨建海",0.653179190751445,974
"2219",1,2009-10-26,2010-12-31,"申银万国证券股份有限公司",1.7,"rptDate=20101231",1.91,"杨柳",0.109947643979058,431
"2220",1,2009-10-26,2009-12-31,"申银万国证券股份有限公司",1.26,"rptDate=20091231",1.62,"杨柳",0.222222222222222,66
"2221",1,2010-01-27,2010-12-31,"申银万国证券股份有限公司",1.8,"rptDate=20101231",1.91,"杨柳",0.0575916230366492,338
"2222",1,2010-01-27,2009-12-31,"申银万国证券股份有限公司",1.4,"rptDate=20091231",1.62,"杨柳",0.135802469135803,-27
"2223",1,2010-03-12,2010-12-31,"申银万国证券股份有限公司",1.8,"rptDate=20101231",1.91,"杨柳",0.0575916230366492,294
"2224",1,2010-03-12,2011-12-31,"申银万国证券股份有限公司",2.38,"rptDate=20111231",2.47,"杨柳",0.0364372469635629,659
"2225",1,2010-03-12,2009-12-31,"申银万国证券股份有限公司",1.62,"rptDate=20091231",1.62,"杨柳",0,-71
"2226",1,2002-07-18,2002-12-31,"国泰君安证券股份有限公司",0.301,"rptDate=20021231",0.22,"杨青丽",0.368181818181818,166
"2227",1,2006-03-08,2006-12-31,"中信证券股份有限公司",NA,"rptDate=20061231",0.68,"杨青丽",NA,298
"2228",1,2006-03-08,2005-12-31,"中信证券股份有限公司",NA,"rptDate=20051231",0.18,"杨青丽",NA,-67
"2229",1,2010-01-27,2010-12-31,"中信建投证券有限责任公司",1.9,"rptDate=20101231",1.91,"杨荣",0.00523560209424084,338
"2230",1,2010-01-27,2011-12-31,"中信建投证券有限责任公司",2.4,"rptDate=20111231",2.47,"杨荣",0.02834008097166,703
"2231",1,2010-01-27,2009-12-31,"中信建投证券有限责任公司",1.6,"rptDate=20091231",1.62,"杨荣",0.0123456790123457,-27
"2232",1,2010-03-12,2011-12-31,"中信建投证券有限责任公司",2.4,"rptDate=20111231",2.47,"杨荣",0.02834008097166,659
"2233",1,2010-03-12,2010-12-31,"中信建投证券有限责任公司",1.9,"rptDate=20101231",1.91,"杨荣",0.00523560209424084,294
"2234",1,2010-09-03,2012-12-31,"中信建投证券有限责任公司",2.76,"rptDate=20121231",2.62,"杨荣",0.0534351145038167,850
"2235",1,2010-09-03,2010-12-31,"中信建投证券有限责任公司",1.83,"rptDate=20101231",1.91,"杨荣",0.0418848167539266,119
"2236",1,2010-09-03,2011-12-31,"中信建投证券有限责任公司",2.22,"rptDate=20111231",2.47,"杨荣",0.101214574898785,484
"2237",1,2011-10-27,2011-12-31,"中信建投证券有限责任公司",1.74,"rptDate=20111231",2.47,"杨荣",0.295546558704454,65
"2238",1,2011-10-27,2012-12-31,"中信建投证券有限责任公司",2.17,"rptDate=20121231",2.62,"杨荣",0.17175572519084,431
"2239",1,2012-03-13,2013-12-31,"中信建投证券股份有限公司",2.99,"rptDate=20131231",1.86,"杨荣",0.60752688172043,658
"2240",1,2012-03-13,2012-12-31,"中信建投证券股份有限公司",2.58,"rptDate=20121231",2.62,"杨荣",0.0152671755725191,293
"2241",1,2012-08-17,2012-12-31,"中信建投证券股份有限公司",2.59,"rptDate=20121231",2.62,"杨荣",0.0114503816793894,136
"2242",1,2012-08-17,2013-12-31,"中信建投证券股份有限公司",2.93,"rptDate=20131231",1.86,"杨荣",0.575268817204301,501
"2243",1,2013-03-08,2013-12-31,"中信建投证券股份有限公司",3.06,"rptDate=20131231",1.86,"杨荣",0.645161290322581,298
"2244",1,2013-04-24,2013-12-31,"中信建投证券股份有限公司",3.03,"rptDate=20131231",1.86,"杨荣",0.629032258064516,251
"2245",1,2013-10-23,2014-12-31,"中信建投证券股份有限公司",1.98,"rptDate=20141231",1.73,"杨荣",0.144508670520231,434
"2246",1,2013-10-23,2013-12-31,"中信建投证券股份有限公司",1.64,"rptDate=20131231",1.86,"杨荣",0.118279569892473,69
"2247",1,2014-03-07,2014-12-31,"中信建投证券股份有限公司",1.89,"rptDate=20141231",1.73,"杨荣",0.0924855491329479,299
"2248",1,2014-03-07,2013-12-31,"中信建投证券股份有限公司",1.6,"rptDate=20131231",1.86,"杨荣",0.139784946236559,-66
"2249",1,2014-07-16,2014-12-31,"中信建投证券股份有限公司",1.9,"rptDate=20141231",1.73,"杨荣",0.0982658959537572,168
"2250",1,2014-10-24,2014-12-31,"中信建投证券股份有限公司",1.74,"rptDate=20141231",1.73,"杨荣",0.00578034682080925,68
"2251",1,2009-10-29,2009-12-31,"湘财证券有限责任公司",1.58,"rptDate=20091231",1.62,"杨森",0.0246913580246914,63
"2252",1,2009-10-29,2010-12-31,"湘财证券有限责任公司",1.61,"rptDate=20101231",1.91,"杨森",0.157068062827225,428
"2253",1,2009-11-20,2011-12-31,"湘财证券有限责任公司",2.14,"rptDate=20111231",2.47,"杨森",0.133603238866397,771
"2254",1,2009-11-20,2010-12-31,"湘财证券有限责任公司",1.63,"rptDate=20101231",1.91,"杨森",0.146596858638743,406
"2255",1,2009-11-20,2009-12-31,"湘财证券有限责任公司",1.52,"rptDate=20091231",1.62,"杨森",0.0617283950617284,41
"2256",1,2009-12-29,2010-12-31,"湘财证券有限责任公司",1.64,"rptDate=20101231",1.91,"杨森",0.141361256544503,367
"2257",1,2009-12-29,2011-12-31,"湘财证券有限责任公司",2.12,"rptDate=20111231",2.47,"杨森",0.1417004048583,732
"2258",1,2009-12-29,2009-12-31,"湘财证券有限责任公司",1.53,"rptDate=20091231",1.62,"杨森",0.0555555555555556,2
"2259",1,2010-01-27,2010-12-31,"湘财证券有限责任公司",1.75,"rptDate=20101231",1.91,"杨森",0.0837696335078534,338
"2260",1,2010-01-27,2011-12-31,"湘财证券有限责任公司",2.3,"rptDate=20111231",2.47,"杨森",0.0688259109311742,703
"2261",1,2010-01-27,2009-12-31,"湘财证券有限责任公司",1.61,"rptDate=20091231",1.62,"杨森",0.00617283950617284,-27
"2262",1,2010-08-25,2010-12-31,"湘财证券有限责任公司",1.88,"rptDate=20101231",1.91,"杨森",0.0157068062827225,128
"2263",1,2010-08-25,2011-12-31,"湘财证券有限责任公司",2.42,"rptDate=20111231",2.47,"杨森",0.0202429149797572,493
"2264",1,2010-08-25,2012-12-31,"湘财证券有限责任公司",2.92,"rptDate=20121231",2.62,"杨森",0.114503816793893,859
"2265",1,2010-10-28,2010-12-31,"湘财证券有限责任公司",1.85,"rptDate=20101231",1.91,"杨森",0.0314136125654449,64
"2266",1,2010-10-28,2011-12-31,"湘财证券有限责任公司",2.38,"rptDate=20111231",2.47,"杨森",0.0364372469635629,429
"2267",1,2010-10-28,2012-12-31,"湘财证券有限责任公司",3.04,"rptDate=20121231",2.62,"杨森",0.16030534351145,795
"2268",1,2007-10-23,2007-12-31,"申银万国证券股份有限公司",1.14,"rptDate=20071231",1.27,"姚晨曦",0.10236220472441,69
"2269",1,2007-10-23,2008-12-31,"申银万国证券股份有限公司",1.77,"rptDate=20081231",0.2,"姚晨曦",7.85,435
"2270",1,2007-10-23,2009-12-31,"申银万国证券股份有限公司",2.84,"rptDate=20091231",1.62,"姚晨曦",0.753086419753086,800
"2271",1,2009-03-20,2009-12-31,"天相投资顾问有限公司",1.05,"rptDate=20091231",1.62,"姚轶楠",0.351851851851852,286
"2272",1,2009-03-20,2010-12-31,"天相投资顾问有限公司",1.46,"rptDate=20101231",1.91,"姚轶楠",0.235602094240838,651
"2273",1,2011-04-27,2011-12-31,"天相投资顾问有限公司",2.26,"rptDate=20111231",2.47,"姚轶楠",0.0850202429149799,248
"2274",1,2011-04-27,2012-12-31,"天相投资顾问有限公司",2.82,"rptDate=20121231",2.62,"姚轶楠",0.0763358778625953,614
"2275",1,2010-08-25,2010-12-31,"中国银河证券股份有限公司",1.83,"rptDate=20101231",1.91,"叶云燕",0.0418848167539266,128
"2276",1,2010-08-25,2011-12-31,"中国银河证券股份有限公司",2.1,"rptDate=20111231",2.47,"叶云燕",0.149797570850202,493
"2277",1,2010-08-25,2012-12-31,"中国银河证券股份有限公司",2.53,"rptDate=20121231",2.62,"叶云燕",0.0343511450381681,859
"2278",1,2010-10-28,2010-12-31,"中国银河证券股份有限公司",1.83,"rptDate=20101231",1.91,"叶云燕",0.0418848167539266,64
"2279",1,2010-10-28,2011-12-31,"中国银河证券股份有限公司",2.1,"rptDate=20111231",2.47,"叶云燕",0.149797570850202,429
"2280",1,2010-10-28,2012-12-31,"中国银河证券股份有限公司",2.53,"rptDate=20121231",2.62,"叶云燕",0.0343511450381681,795
"2281",1,2011-02-25,2011-12-31,"中国银河证券股份有限公司",2.13,"rptDate=20111231",2.47,"叶云燕",0.137651821862348,309
"2282",1,2011-02-25,2012-12-31,"中国银河证券股份有限公司",2.52,"rptDate=20121231",2.62,"叶云燕",0.0381679389312977,675
"2283",1,2011-02-25,2013-12-31,"中国银河证券股份有限公司",3.05,"rptDate=20131231",1.86,"叶云燕",0.639784946236559,1040
"2284",1,2011-04-27,2012-12-31,"中国银河证券股份有限公司",2.77,"rptDate=20121231",2.62,"叶云燕",0.0572519083969465,614
"2285",1,2011-04-27,2011-12-31,"中国银河证券股份有限公司",2.36,"rptDate=20111231",2.47,"叶云燕",0.0445344129554657,248
"2286",1,2011-04-27,2013-12-31,"中国银河证券股份有限公司",3.29,"rptDate=20131231",1.86,"叶云燕",0.768817204301075,979
"2287",1,2011-08-18,2013-12-31,"中国银河证券股份有限公司",3.69,"rptDate=20131231",1.86,"叶云燕",0.983870967741935,866
"2288",1,2011-08-18,2012-12-31,"中国银河证券股份有限公司",3.1,"rptDate=20121231",2.62,"叶云燕",0.183206106870229,501
"2289",1,2011-08-18,2011-12-31,"中国银河证券股份有限公司",2.55,"rptDate=20111231",2.47,"叶云燕",0.0323886639676112,135
"2290",1,2011-10-25,2011-12-31,"中国银河证券股份有限公司",2.88,"rptDate=20111231",2.47,"叶云燕",0.165991902834008,67
"2291",1,2011-10-25,2012-12-31,"中国银河证券股份有限公司",3.63,"rptDate=20121231",2.62,"叶云燕",0.385496183206107,433
"2292",1,2011-10-25,2013-12-31,"中国银河证券股份有限公司",4.48,"rptDate=20131231",1.86,"叶云燕",1.40860215053763,798
"2293",1,2008-03-25,2010-12-31,"国盛证券有限责任公司",2.527,"rptDate=20101231",1.91,"尹仲胜",0.32303664921466,1011
"2294",1,2008-03-25,2009-12-31,"国盛证券有限责任公司",1.9898,"rptDate=20091231",1.62,"尹仲胜",0.228271604938272,646
"2295",1,2008-03-25,2008-12-31,"国盛证券有限责任公司",1.5792,"rptDate=20081231",0.2,"尹仲胜",6.896,281
"2296",1,2008-08-21,2010-12-31,"国盛证券有限责任公司",2.2953,"rptDate=20101231",1.91,"尹仲胜",0.2017277486911,862
"2297",1,2008-08-21,2009-12-31,"国盛证券有限责任公司",2.0134,"rptDate=20091231",1.62,"尹仲胜",0.242839506172839,497
"2298",1,2008-08-21,2008-12-31,"国盛证券有限责任公司",1.664,"rptDate=20081231",0.2,"尹仲胜",7.32,132
"2299",1,2014-04-24,2016-12-31,"中国民族证券有限责任公司",2.67,"rptDate=20161231",NA,"于娃丽",NA,982
"2300",1,2014-04-24,2015-12-31,"中国民族证券有限责任公司",2.33,"rptDate=20151231",NA,"于娃丽",NA,616
"2301",1,2014-04-24,2014-12-31,"中国民族证券有限责任公司",2.02,"rptDate=20141231",1.73,"于娃丽",0.167630057803468,251
"2302",1,2014-08-14,2014-12-31,"中国民族证券有限责任公司",1.68,"rptDate=20141231",1.73,"于娃丽",0.0289017341040463,139
"2303",1,2014-08-14,2015-12-31,"中国民族证券有限责任公司",1.94,"rptDate=20151231",NA,"于娃丽",NA,504
"2304",1,2014-08-14,2016-12-31,"中国民族证券有限责任公司",2.22,"rptDate=20161231",NA,"于娃丽",NA,870
"2305",1,2014-10-24,2014-12-31,"中国民族证券有限责任公司",1.68,"rptDate=20141231",1.73,"于娃丽",0.0289017341040463,68
"2306",1,2014-10-24,2015-12-31,"中国民族证券有限责任公司",1.94,"rptDate=20151231",NA,"于娃丽",NA,433
"2307",1,2014-10-24,2016-12-31,"中国民族证券有限责任公司",2.22,"rptDate=20161231",NA,"于娃丽",NA,799
"2308",1,2004-03-29,2004-12-31,"广发证券股份有限公司",0.2,"rptDate=20041231",0.15,"余晓宜",0.333333333333333,277
"2309",1,2005-07-31,2007-12-31,"广发证券股份有限公司",0.27,"rptDate=20071231",1.27,"余晓宜",0.78740157480315,883
"2310",1,2005-07-31,2005-12-31,"广发证券股份有限公司",0.09,"rptDate=20051231",0.18,"余晓宜",0.5,153
"2311",1,2005-07-31,2006-12-31,"广发证券股份有限公司",0.17,"rptDate=20061231",0.68,"余晓宜",0.75,518
"2312",1,2005-11-01,2007-12-31,"广发证券股份有限公司",0.25,"rptDate=20071231",1.27,"余晓宜",0.803149606299213,790
"2313",1,2005-11-01,2006-12-31,"广发证券股份有限公司",0.23,"rptDate=20061231",0.68,"余晓宜",0.661764705882353,425
"2314",1,2005-11-01,2005-12-31,"广发证券股份有限公司",0.21,"rptDate=20051231",0.18,"余晓宜",0.166666666666667,60
"2315",1,2006-04-04,2008-12-31,"广发证券股份有限公司",0.33,"rptDate=20081231",0.2,"余晓宜",0.65,1002
"2316",1,2006-04-04,2007-12-31,"广发证券股份有限公司",0.27,"rptDate=20071231",1.27,"余晓宜",0.78740157480315,636
"2317",1,2006-04-04,2006-12-31,"广发证券股份有限公司",0.23,"rptDate=20061231",0.68,"余晓宜",0.661764705882353,271
"2318",1,2006-04-27,2007-12-31,"广发证券股份有限公司",0.27,"rptDate=20071231",1.27,"余晓宜",0.78740157480315,613
"2319",1,2006-04-27,2008-12-31,"广发证券股份有限公司",0.33,"rptDate=20081231",0.2,"余晓宜",0.65,979
"2320",1,2006-04-27,2006-12-31,"广发证券股份有限公司",0.23,"rptDate=20061231",0.68,"余晓宜",0.661764705882353,248
"2321",1,2006-06-12,2007-12-31,"广发证券股份有限公司",0.27,"rptDate=20071231",1.27,"余晓宜",0.78740157480315,567
"2322",1,2006-06-12,2006-12-31,"广发证券股份有限公司",0.23,"rptDate=20061231",0.68,"余晓宜",0.661764705882353,202
"2323",1,2006-06-12,2008-12-31,"广发证券股份有限公司",0.33,"rptDate=20081231",0.2,"余晓宜",0.65,933
"2324",1,2006-08-23,2007-12-31,"广发证券股份有限公司",0.37,"rptDate=20071231",1.27,"余晓宜",0.708661417322835,495
"2325",1,2006-08-23,2008-12-31,"广发证券股份有限公司",0.44,"rptDate=20081231",0.2,"余晓宜",1.2,861
"2326",1,2006-08-23,2006-12-31,"广发证券股份有限公司",0.3,"rptDate=20061231",0.68,"余晓宜",0.558823529411765,130
