H_wage,Female,Black,Edu,Exp,Married
10.2,0,0,12,11,1
17,0,0,12,24,1
8.75,0,0,16,10,1
6,0,0,10,38,0
14.22,0,0,14,28,1
6,1,0,13,13,1
6.25,0,0,10,36,0
4.35,0,0,16,6,0
10.95,1,0,16,15,1
20,0,0,14,21,1
3.75,1,1,6,43,0
9.4595,1,0,13,29,1
7.2727,0,0,15,8,0
5.925,0,0,18,3,0
9.0909,0,0,16,18,1
11.93,1,0,13,25,1
26.2,0,0,16,29,1
3.45,1,0,12,16,1
10.76,0,0,18,20,1
18.5714,0,0,17,6,1
8.3333,0,0,12,39,1
12.83,0,0,12,14,1
10,1,0,15,28,0
10,1,0,18,16,1
14.5833,0,0,18,7,1
7.5,1,0,14,8,1
16,0,0,12,22,1
31.25,0,0,18,15,1
18,0,0,16,17,1
25,1,0,18,26,0
17.5,1,0,17,27,1
12.95,0,0,13,26,0
10.42,0,0,14,27,1
10,1,0,14,30,1
20.8333,1,0,18,11,1
15.1,0,0,13,21,1
13,0,0,12,23,1
13.93,0,1,11,35,1
19,0,0,15,12,1
5.25,1,0,11,16,1
7.6923,1,0,12,33,1
32.05,0,0,16,37,1
25,1,0,18,15,1
9.375,0,0,14,11,0
15.05,1,0,16,26,1
15.7143,1,1,16,26,0
10,0,0,16,7,1
15,0,1,12,27,0
16.21,0,0,12,18,1
20.7308,1,0,17,28,1
16,0,0,12,19,1
19.25,1,0,15,26,0
14.58,1,0,17,26,1
10,0,0,12,15,1
10,0,0,15,5,0
14,1,0,12,12,1
12.45,1,1,12,30,1
3.8,0,0,12,11,0
6.25,0,0,18,7,1
5,0,0,16,7,0
10.5,1,0,12,31,1
8,0,0,12,23,0
25.08,0,0,16,20,0
17,0,0,12,25,1
5.63,1,0,12,17,0
18,0,0,8,44,1
6.95,1,0,12,23,1
17.2,1,0,12,12,1
17.5,0,0,12,25,1
10,1,0,16,6,1
27.8889,1,0,16,18,0
25,0,0,16,30,1
21.25,0,0,12,28,1
19.25,0,0,18,30,1
13.75,1,0,13,9,0
15,1,0,18,19,1
10,1,1,16,12,0
8.4,1,1,12,24,0
20,0,0,12,23,1
14,0,0,16,23,1
7.0588,0,0,12,25,1
11.5,1,0,16,27,1
28.5714,1,0,16,34,1
16.25,1,0,12,34,1
16.25,1,0,16,5,1
11.4286,1,0,16,37,1
16.825,1,0,16,13,0
23,0,0,16,21,0
16.4474,1,0,12,40,1
6.75,1,0,12,28,0
16.0417,0,0,16,5,0
10.55,0,0,12,10,1
10,0,0,12,25,0
12.13,1,0,13,19,1
32,0,1,10,25,1
20,0,0,12,33,0
19.92,0,0,14,20,1
12.86,1,1,12,40,0
8,0,0,0,39,1
25,0,0,18,18,1
14,0,0,12,12,1
9,1,0,12,15,1
23,0,0,12,29,1
12.6667,1,0,16,24,1
13.0435,1,0,18,26,0
11.5,0,1,14,10,1
32.05,0,0,18,11,1
16.75,0,0,14,18,1
10,0,0,12,13,0
12.7778,0,0,18,10,0
8.5,0,0,12,28,1
8.9394,1,0,12,14,1
5.19,1,1,12,14,0
5.4167,1,0,15,10,0
6.5,1,0,14,11,0
5,1,1,10,32,1
6.5,1,0,12,9,1
11.875,0,1,16,19,0
10.19,0,0,12,25,1
13,1,0,14,25,1
8.5,1,0,12,25,0
7.36,1,0,12,31,1
12.75,0,0,14,15,1
20,0,0,15,28,1
5,0,1,12,37,1
6.25,1,0,6,47,0
12.95,0,1,16,10,1
9.32,0,0,12,21,0
5.5,1,1,12,14,0
8.54,1,0,12,28,0
10,1,0,14,17,1
15.5556,1,0,17,33,1
5,1,0,7,45,1
6.47,1,0,10,36,1
10,0,0,16,4,1
7.6,1,0,10,42,0
12.5,0,0,12,39,1
12.2273,0,0,18,3,1
11.71,0,0,12,18,1
5,1,0,12,17,0
9,0,0,12,18,1
14.25,0,0,16,15,0
9.9167,0,0,5,48,1
12,0,0,12,15,1
6.45,0,0,12,24,1
8.14,1,0,12,35,0
8,0,0,10,38,0
16.4,1,0,12,15,0
6.25,0,0,12,21,1
16.15,0,0,14,22,1
7.25,1,0,16,16,1
18.75,0,0,18,13,1
13.62,1,0,18,24,1
23.5,1,0,12,25,1
7,0,1,12,8,0
5,1,0,18,16,1
7,0,0,12,32,1
9.625,1,1,14,22,0
10.5,0,0,8,29,1
11.9,0,0,14,10,0
6.25,1,0,12,22,0
6.25,1,0,5,21,1
15.575,0,0,18,20,1
13.25,1,0,13,17,0
8.94,1,0,12,11,1
10,0,0,14,29,1
23.9583,0,0,14,24,1
3.25,1,0,12,20,0
7.9,1,0,12,29,1
15.5,0,0,12,19,0
8.75,1,0,12,27,1
17.5,0,0,18,32,1
14,1,0,15,23,1
12.5,1,0,12,11,0
13,0,0,12,31,1
11,1,0,18,7,0
5.5,1,0,16,9,0
7.5,1,0,14,30,1
5,1,0,12,11,0
10,1,0,16,5,1
12,0,0,12,9,0
7,0,0,13,21,0
22.7273,0,0,16,10,1
6,0,0,12,20,0
8,0,0,12,20,1
5,1,0,14,23,1
10,1,0,16,5,0
9.5,0,0,10,11,0
15,0,0,12,11,1
14,0,0,16,7,1
11.3333,1,0,16,8,1
20.9302,0,0,18,19,1
9,0,0,12,9,1
14.4444,1,0,16,14,0
14.2,1,0,16,12,0
10.5,0,0,12,16,0
7.25,0,0,15,5,0
3,1,0,15,9,1
13,1,0,14,18,0
8,1,0,17,16,1
25,0,0,16,19,1
6.5,1,0,13,11,0
23.24,0,0,18,22,1
10.5,1,0,12,15,1
7,0,0,12,11,0
18.75,0,0,15,22,1
13,0,0,13,7,1
29.58,0,0,12,24,1
5.2,1,0,12,19,1
12.5,0,0,12,34,0
39.5,0,0,12,39,1
9.95,1,0,9,28,1
11.875,1,0,12,8,1
14.32,0,0,16,8,1
10.5556,0,0,13,17,1
10,0,0,12,11,1
7.2,1,0,13,8,1
12.5,0,0,12,22,1
6,0,1,12,13,0
4.1,1,1,10,17,1
6.75,1,1,12,19,0
12.5,1,0,12,34,0
5,0,1,8,40,1
7,1,1,14,11,1
24.26,0,0,13,7,1
6.5,1,0,14,9,0
20,0,0,13,31,1
6.25,0,0,16,29,0
10.5,1,0,12,26,0
48.075,0,0,14,18,1
4.25,1,0,12,25,1
4.5,1,0,12,11,0
4.55,1,1,6,25,0
4.5143,1,0,12,17,0
8.8889,1,0,18,18,1
3.5,1,1,12,8,0
7.5,1,0,14,6,1
13,1,0,12,12,1
14.89,1,0,15,20,0
8.7111,0,0,12,9,1
13.76,1,0,16,11,0
12,0,0,16,4,0
24.05,0,0,18,31,1
18.1818,1,0,12,21,0
8,0,1,9,23,0
12.5,0,0,12,12,1
5,0,1,10,13,1
7.5,1,0,10,42,1
11.25,0,0,12,8,1
5.5,0,0,16,20,0
10,0,0,10,33,1
12.5,1,0,17,29,1
6.6667,1,0,16,7,1
6.6667,1,0,16,22,0
7.5,0,0,12,10,0
10.4,0,0,13,20,1
8,0,0,12,29,1
8,0,1,15,5,0
10.625,0,0,16,24,1
7.5,0,0,12,39,1
15.95,0,0,12,17,1
17.7778,1,0,13,10,1
38.46,0,0,18,19,1
37.5,0,0,16,17,1
12.89,1,0,15,5,1
6.75,0,0,12,8,1
19.46,0,0,12,33,1
16.25,1,0,16,14,1
5,0,0,12,13,0
6.5,1,0,13,10,1
10.08,1,0,13,17,1
6,1,0,12,23,0
7.2917,1,0,8,41,1
15.2778,0,0,16,9,1
12.97,1,0,12,16,0
6,1,0,13,8,1
15,0,0,12,21,0
24.0217,1,0,17,6,1
7,1,0,12,28,0
13.25,0,0,11,18,1
10,1,0,12,20,1
13,0,1,12,21,1
15,1,0,14,35,1
6,1,0,15,19,1
12.5,0,0,18,2,1
8.3333,0,0,12,40,1
8,1,0,12,20,1
6,0,0,12,12,1
4.93,1,0,12,8,1
12,1,1,15,28,0
5.75,1,0,12,27,0
5.5,1,0,9,26,1
6.45,0,0,9,26,0
7.5,1,0,12,14,1
18.1818,0,0,12,17,1
11.52,0,0,17,24,1
14.4,1,0,16,17,1
7,0,0,11,10,1
20.5111,0,0,16,8,1
16,1,1,16,12,0
7.25,1,0,12,19,1
6.875,1,0,16,9,1
9.38,0,0,16,17,1
8.5,1,1,12,22,1
21,0,0,18,18,0
10,0,0,9,31,1
8.125,0,0,12,9,1
24.3111,1,1,18,12,1
15,0,0,1,28,1
20,1,1,16,23,1
14.425,0,0,16,13,1
2.875,1,0,17,22,1
10.75,0,1,11,18,1
11,0,1,12,17,1
10,0,0,12,9,0
18.25,0,0,18,27,1
27.5,1,0,16,21,1
20,0,1,14,23,1
18,0,0,12,30,1
10.25,0,0,18,12,0
12.5,0,0,12,10,1
10.4286,1,0,15,21,1
10.2,0,1,9,30,1
8,0,1,12,37,0
12.5,1,0,17,7,1
5,0,0,13,7,1
3.65,1,0,15,8,0
4.3,1,0,12,16,1
7.5,1,0,13,12,1
7,1,0,16,19,0
8.125,1,0,12,18,0
7.81,1,0,12,20,1
10.61,0,0,9,13,1
25.7143,1,0,15,23,1
9.56,1,0,14,28,1
12,1,0,14,9,1
10.5,0,0,13,23,0
13.5,0,0,14,13,1
15.9,0,0,12,13,1
7.5,0,0,12,27,0
7.5,0,0,18,16,1
28.8889,0,0,18,11,1
6,0,0,5,21,0
18.75,1,0,14,39,1
5.25,0,0,10,32,0
4,0,0,12,38,1
6,1,0,12,20,1
11.81,1,0,12,18,0
18,0,0,12,13,1
6,1,0,12,22,0
9,0,0,15,18,1
15,1,0,18,10,1
17.8,0,0,16,10,1
3.6364,0,0,12,20,0
5.7,0,0,12,13,0
15,0,0,18,15,1
25,0,0,17,12,1
7.69,1,0,14,23,0
9,0,0,12,28,1
15,1,0,14,20,1
4,1,0,12,26,1
7.21,1,1,12,12,0
3.8,1,0,12,10,1
6,0,1,3,47,1
14.5,0,1,16,11,1
4.25,1,1,12,35,0
4.75,1,1,12,11,0
11,1,1,15,5,0
5.6875,1,0,16,29,1
14.9,0,0,14,21,1
13.41,1,0,15,29,1
11.25,0,0,12,20,1
3.8,0,0,12,18,0
6.875,1,0,12,10,1
8,0,0,9,13,0
8.25,0,0,17,6,1
35,0,0,12,8,0
18.75,1,0,14,16,1
10,1,0,11,31,1
8.83,1,0,12,32,1
11.6667,1,0,13,20,1
17.5,0,0,10,31,1
8.75,0,0,12,14,1
5.5,1,0,13,24,0
3.35,1,0,12,11,1
7.5,1,1,12,22,0
13.75,1,0,17,15,1
7.5,1,0,15,15,1
4.5,0,0,12,12,1
5.38,1,1,12,40,0
7.5,1,0,12,40,1
8.45,0,0,12,18,1
13.075,1,0,12,18,1
4,1,1,10,31,0
10,0,0,12,19,1
7.5,1,0,14,12,1
9.5,0,0,12,20,1
5.75,0,0,7,16,1
7.7,1,0,12,27,1
7.6,0,0,12,9,0
33.75,0,0,18,30,1
7.25,1,0,13,19,1
14,0,1,14,16,1
5,0,1,11,24,1
8.1316,1,0,14,21,0
11.1111,1,0,16,5,1
7,0,1,11,11,1
10.5556,0,0,16,4,0
9.775,0,0,12,21,1
6.85,1,1,13,17,1
10.5,1,0,12,14,1
10.5,0,1,12,41,1
10,1,0,18,4,0
30,1,0,15,22,0
13.125,1,1,12,27,1
12.7,1,0,14,29,1
19.5,0,0,18,8,1
8,0,0,12,32,0
8.15,0,0,13,35,1
10,1,0,12,18,0
18,0,1,12,32,1
6.7333,0,0,17,14,1
16,0,0,18,12,0
5.6,1,0,12,23,1
13,0,0,12,17,1
18.1,1,0,17,15,1
3.85,1,0,0,32,0
7,1,0,12,26,0
11,1,0,12,39,1
5,0,0,12,38,1
16.25,0,0,10,11,1
4,1,0,12,23,1
3.8,1,0,9,12,1
8.75,0,0,13,10,1
3.8,1,0,9,34,0
7.88,1,0,12,28,0
4.15,1,0,12,25,0
11.25,1,0,15,34,1
6.25,0,0,12,14,0
5.5,1,0,12,10,0
18.375,0,0,14,38,1
10.5,0,0,16,13,1
12,1,0,12,10,0
10.7,0,0,12,13,1
22.8572,1,0,15,14,0
6.5,1,0,8,32,0
8.3,0,0,12,18,1
16.875,0,0,16,19,1
14,0,0,12,19,1
19,0,0,16,31,1
15.625,0,0,13,22,1
11.25,1,0,15,5,1
10.725,1,0,12,29,1
10.4,1,0,16,5,1
28,0,0,13,24,1
12.5,1,0,14,35,0
38.45,0,0,16,24,1
8,0,0,16,12,0
9,0,0,12,10,0
7,0,0,14,13,1
15,1,0,13,16,1
5,1,0,4,38,0
8,0,0,11,41,1
12.5,1,0,14,28,0
12,0,0,14,24,1
22.2222,0,0,18,30,1
7.5,0,0,12,19,1
12.5,0,0,14,22,1
10,0,0,12,17,1
10.44,1,0,14,8,0
8,0,0,10,35,1
8.125,0,0,12,8,0
13.45,1,0,12,24,0
20,0,0,14,13,1
5,0,0,12,27,0
18.2927,1,0,12,35,1
9.63,1,0,14,7,0
8,1,0,16,8,1
12.5,0,0,10,17,0
10,1,0,17,10,1
10.57,1,0,12,25,0
10,1,0,12,16,1
7,1,0,12,23,0
20,0,1,17,5,1
8.44,0,0,15,10,0
11,0,0,12,22,1
16.6667,0,0,16,15,1
15,0,0,18,3,0
4,0,0,12,12,1
6.1,1,0,11,34,1
7.82,1,0,13,9,0
8.35,0,0,12,36,1
10.5,0,0,12,29,1
7.48,1,0,10,39,1
5.87,0,0,13,24,1
6.6667,0,0,12,30,1
13.2,1,0,16,14,1
10,0,0,9,31,1
4.92,1,1,6,27,1
4,0,0,12,20,0
10,0,0,12,9,0
10,1,0,12,16,1
5.5,1,0,12,8,1
2.09,1,0,12,9,1
13.25,0,0,12,28,1
11.3,1,0,12,18,1
17.7778,0,0,18,11,1
8.75,1,0,16,19,1
18.1818,1,0,16,22,0
8.18,1,0,12,38,0
14,0,0,16,23,1
7,0,0,13,13,0
5.8,1,0,13,20,1
4,1,1,10,18,0
9,0,0,12,8,1
7.5,0,0,17,24,0
4.25,1,0,12,12,1
7,0,0,12,23,1
9.02,1,0,16,9,1
6.43,1,0,10,16,0
7.95,0,0,12,21,1
13.75,0,0,12,19,1
12,0,0,9,28,1
7,1,0,12,25,0
12,0,0,17,15,1
9.02,1,0,16,4,1
10,1,0,16,11,0
5,0,1,12,8,0
14,0,0,14,35,1
14,0,0,12,34,1
9.08,0,0,12,23,1
9.27,0,0,12,8,0
4.6154,0,0,12,8,1
8,1,0,15,15,0
5.61,1,0,13,24,1
7.5,1,0,12,15,0
7.1,0,0,12,28,1
9.5,0,0,9,36,1
4.2,1,0,12,41,0
3.85,0,0,12,14,1
7.55,0,0,15,6,1
4,1,0,12,17,1
8.3333,0,0,16,8,0
18.1818,0,0,15,20,1
11.25,0,0,12,31,1
6.25,1,0,14,14,1
17.5,0,0,18,24,1
9.6,0,0,14,21,1
4,1,0,12,27,1
8.8889,1,0,18,5,0
10,0,0,14,21,1
4,1,0,11,19,1
6.95,0,0,12,17,1
18.875,0,0,18,15,1
4,1,0,13,19,1
10,1,0,15,9,1
5,0,0,12,30,0
6.5,0,0,15,6,1
10.25,0,0,14,10,0
5.6,1,0,12,37,1
7.5,0,0,16,18,0
11.25,1,0,12,17,1
6,1,1,12,22,1
17.5,1,0,12,35,0
6.1,1,0,13,21,1
5.5,1,0,12,11,0
15,0,0,16,13,1
11.2,0,0,17,33,1
10,1,0,16,19,1
10,0,0,16,13,1
9,0,0,12,31,1
5.25,1,0,12,16,1
5,0,0,12,8,0
10.5,0,0,12,31,1
4,0,0,12,29,0
4.1,1,0,13,21,1
9.03,0,0,14,24,1
4,1,0,7,38,1
15,0,0,14,22,0
20,0,0,18,15,1
7.25,1,0,12,29,1
14,0,0,10,13,1
10.5,1,0,18,16,1
3.65,0,0,9,18,0
12.4,1,0,16,13,0
7.66,0,0,12,14,1
7.5,0,0,16,12,0
11,0,0,11,20,1
16.5,1,0,14,34,0
6.45,1,0,8,45,0
14.4,0,0,13,27,1
9,1,0,12,14,1
20.5,0,0,16,30,1
10,1,0,13,8,0
12,1,0,16,10,1
17.5,0,0,16,30,0
4.52,1,0,12,12,1
6,0,0,12,12,0
15.15,0,0,15,15,1
9,1,0,12,34,1
14,1,0,17,36,1
3.3333,0,0,12,34,0
8,1,0,12,30,0
7.5,1,0,12,38,0
14.425,0,0,16,21,1
7.33,1,0,13,25,1
9.25,1,0,17,3,0
22.425,1,0,17,8,0
8,1,0,16,12,0
5,1,1,12,12,1
8,0,0,14,13,0
8,0,1,13,8,0
6,0,0,12,24,1
6.875,0,0,12,19,1
12,1,0,12,12,1
25,0,0,18,27,1
5.3333,0,0,8,37,1
10.5,0,0,13,10,1
8,1,0,12,17,1
22,0,0,18,33,1
23.5294,0,0,18,24,0
9.02,1,1,14,11,0
8,0,0,9,19,1
16.375,0,0,18,13,1
10.5,0,0,10,13,0
12.25,0,0,15,15,1
14,0,0,14,28,1
4,0,0,10,19,1
20,0,0,18,26,0
4,0,0,13,27,1
9.375,1,0,17,13,0
10,0,0,16,7,1
8.75,0,0,13,9,1
8.3333,0,0,12,10,1
4.75,1,0,12,34,1
6.25,1,0,17,11,1
7.4,1,0,12,12,1
14,0,0,12,14,0
9,0,0,12,34,0
11,1,0,18,15,1
11.85,0,0,12,10,0
36,0,0,18,13,1
6,0,0,9,22,1
28.84,0,0,16,29,1
10.5,1,0,12,29,1
15.625,0,0,17,26,1
4.25,1,0,13,12,1
6.88,1,0,12,41,1
8,0,0,12,10,0
18.5,0,0,14,13,1
5.5,0,0,13,38,0
8,0,0,12,8,1
7.65,1,0,12,29,1
18.6,1,0,14,13,1
12.5,1,0,12,27,0
9,0,0,12,23,1
7,0,0,12,36,0
15.625,0,0,13,25,1
4.25,1,0,12,26,1
8,0,0,12,18,1
17.5,1,0,15,23,0
9.5,0,0,15,24,1
17.1429,1,0,18,25,1
7,0,0,12,19,0
8.3333,1,0,12,17,0
4,0,0,12,17,1
2.5,0,0,12,10,1
5.27,0,0,14,13,0
11,0,0,16,21,1
11.66,0,0,12,33,1
48.075,0,0,18,19,1
10.375,1,0,12,32,1
5.25,0,0,12,12,1
4,0,0,8,41,1
6,1,0,14,27,1
4.35,1,0,12,32,0
14.5,0,0,16,4,0
10.8,1,0,12,32,1
10.15,0,0,13,12,1
7,1,0,12,15,0
6,1,0,10,26,1
14,1,0,16,15,1
14.6,0,0,14,36,1
6,0,0,12,20,1
7.1429,1,0,13,14,1
11.4,0,0,12,13,1
8.2381,1,0,12,23,1
20,0,0,13,18,0
5,1,0,13,8,1
6.05,1,0,12,12,1
17,1,0,17,23,1
25,0,0,17,24,1
21,0,0,13,26,1
8.7963,0,0,13,21,1
16.15,0,0,13,19,1
5.5,0,0,12,14,1
15,0,0,16,21,1
15,0,0,18,14,1
10.72,1,1,15,14,0
21.4286,1,0,18,5,0
7,0,1,12,11,1
5.84,0,1,6,22,0
10.16,1,1,13,16,0
6.5,1,1,10,27,1
15,0,1,12,23,1
35,1,1,14,17,1
26.2182,1,0,18,12,1
14,0,0,16,6,1
10.9474,1,1,12,25,0
6.2,1,1,14,30,0
6.49,1,1,12,11,0
10,1,0,12,35,1
4,1,0,16,4,0
10.76,0,0,14,28,1
32.5,0,0,18,11,1
19.5,0,1,12,35,1
12.5,0,0,12,26,1
15,0,1,16,10,1
16.5,0,0,18,8,0
7,1,1,12,16,1
11,1,0,12,39,0
9.5,0,0,11,33,0
8,1,0,12,17,1
10,1,0,12,12,1
8,0,0,10,23,1
13.375,1,0,17,21,1
7,1,0,12,15,0
18,1,0,14,16,1
8,0,0,12,24,1
7,1,0,16,8,1
9.05,1,0,12,19,1
5.8,1,0,12,40,1
10,0,0,16,17,1
16,0,0,12,34,0
9.75,1,0,12,27,0
10,0,0,13,9,0
16,0,0,12,13,0
10.125,1,0,16,16,1
4,0,0,18,13,1
17.5,0,0,12,39,1
23.59,0,0,12,22,1
6.13,1,0,12,21,1
11,0,0,12,10,1
8.5859,0,0,12,18,1
15,0,0,12,14,1
5.75,1,0,12,21,1
17.5,1,0,15,7,0
10.9091,0,0,18,3,1
19.24,0,0,18,25,1
15,0,0,12,13,0
6.5,1,0,13,15,1
17.5,0,0,14,15,1
15.15,0,0,11,32,0
7.85,0,0,12,9,1
26.5,0,0,17,18,0
5.8947,1,1,12,15,1
20,1,0,18,21,1
11.87,1,0,14,37,0
40,0,0,18,16,1
16.6667,1,0,18,24,0
8.45,1,0,12,33,1
16.975,1,0,13,12,1
10.54,1,0,12,32,1
17.7778,1,0,14,30,1
4,1,0,6,16,0
5.5,1,0,7,40,1
10,1,0,13,9,0
5.925,0,0,3,22,1
24.45,0,0,15,20,1
6.5,0,0,7,15,1
13,0,0,8,36,1
6,1,0,10,22,0
10.5,0,0,11,22,1
15,0,0,14,16,1
5.65,1,0,12,15,1
6,1,0,0,47,1
17.775,1,0,13,20,1
13.5,0,0,10,13,1
4.2857,1,0,8,31,0
33.3333,0,0,16,30,1
6.1,0,0,6,19,1
5,1,0,6,28,0
5,1,0,12,10,0
5.75,1,0,6,19,0
7,0,0,12,34,0
8,0,0,16,20,1
18.75,0,0,9,37,1
17.625,1,0,14,28,0
17.5,0,0,12,38,1
6.5,1,0,12,18,0
9.58,0,0,16,30,1
10,0,0,12,8,0
7.85,1,0,11,25,0
10,1,0,12,9,1
9,1,1,12,18,0
7.5,0,0,3,19,1
14.07,0,1,12,22,0
8.75,0,0,15,11,0
22.1053,0,0,14,16,1
32.5,1,0,12,27,1
9,1,0,14,34,1
5.5,1,0,14,7,0
26.25,0,0,17,25,0
6.25,1,0,12,14,0
3.2,1,0,16,31,1
6.45,0,0,12,8,0
6.67,0,0,15,7,0
18.4615,1,0,18,19,1
10,1,0,16,9,0
16.6667,0,0,18,10,0
12.75,1,0,14,9,1
15,0,0,12,11,1
22.093,1,0,18,22,0
8.75,1,0,13,22,1
15,1,0,12,29,1
7.5,1,0,12,13,1
17.3,0,0,13,15,1
33.65,0,0,13,23,1
6,1,0,16,19,1
4.25,1,0,12,27,0
18.7,0,0,16,35,0
17.5,0,0,12,13,0
24.0385,0,0,16,22,1
9.6,0,0,12,10,0
11.5,1,0,13,32,0
10.76,1,0,18,19,1
10,0,0,14,18,1
7,1,0,13,11,0
5,0,0,12,11,0
14,0,0,13,16,1
5.5,1,1,9,33,1
5,1,0,11,18,1
10,1,0,13,10,0
4.91,1,0,15,9,0
8.55,1,0,14,7,1
21.1111,0,0,13,20,0
11.8,0,0,12,21,1
7.15,1,0,15,12,0
14,0,1,8,31,1
14.79,0,0,12,14,1
13,1,0,13,23,1
14.75,1,0,14,11,1
24,0,0,18,25,1
14.89,0,0,12,12,1
5.2,1,0,12,17,0
3.75,1,0,14,7,1
10,0,0,6,34,1
7.13,0,0,12,9,0
3.88,1,1,12,16,1
11.25,0,0,12,31,1
17.5,0,0,12,25,0
20.5,1,1,18,28,0
9.4,1,0,12,23,1
5.45,1,1,12,16,1
7.5,1,0,16,34,0
10,1,0,12,10,1
7,0,1,16,8,1
10.6444,0,0,16,17,0
11,0,0,16,28,0
17,0,0,16,7,0
25,0,0,12,17,1
9,1,1,12,21,1
19.95,0,0,12,29,0
27.2727,0,0,16,11,0
5.625,1,1,12,21,1
24.05,1,0,18,14,0
9,0,1,9,37,1
6.25,0,0,18,6,0
8,1,1,12,17,1
18.75,0,1,12,29,1
26.425,1,1,17,26,1
5.5,1,1,14,30,0
7,1,0,11,16,1
16.5,1,1,18,9,0
14,0,0,16,16,1
14,0,1,13,21,0
8.9302,0,0,12,22,1
12.5,0,0,10,21,1
26.875,0,0,16,37,1
13.7429,1,1,18,19,0
10,1,0,16,7,0
13.125,1,0,15,30,0
12.5,1,1,16,13,1
15,0,0,16,6,1
16.25,1,0,12,26,1
5.14,1,1,12,15,0
21.125,0,1,16,10,0
25,0,0,13,13,1
15,1,0,14,22,0
13,0,0,12,40,1
10,0,0,17,3,0
18,0,0,12,19,0
10,1,0,5,30,1
36.4444,0,0,18,12,1
10.9,1,0,9,24,1
45.625,0,0,12,39,1
17.1053,1,0,16,14,1
5.3333,0,0,16,7,0
13,1,0,14,30,1
9.25,1,0,18,15,1
14.5455,0,0,16,12,1
17.5,0,0,13,16,1
5.92,1,0,14,12,0
11.75,1,0,17,20,0
6.89,1,0,12,11,1
6.5,0,0,12,34,1
8.4,0,0,15,6,0
8,0,0,9,36,1
13.75,0,0,16,14,1
8.1081,0,0,11,12,0
12.69,1,0,14,19,0
20.3333,0,0,16,12,1
11.05,1,0,16,8,0
11.52,0,0,12,23,1
4.35,1,0,18,6,1
8.5,0,0,14,11,1
6.54,1,0,13,27,0
8.75,1,0,12,25,1
8.8889,0,0,18,30,1
4.5,0,0,14,7,0
10.87,0,0,12,40,1
9.45,0,0,12,13,1
9.375,0,0,16,21,1
6,1,0,10,23,1
11.1111,0,0,9,39,1
12.28,1,0,12,26,1
10,0,0,13,9,0
7.5,0,1,15,8,0
6.5,0,0,4,18,1
22,1,0,13,31,0
30,0,0,14,16,1
12,0,0,14,13,1
4,0,1,12,8,0
14,0,0,12,35,1
8.75,0,1,12,24,1
12.5,0,0,12,15,1
41.6667,0,0,12,21,1
7.5,0,0,12,20,1
17.3,1,0,18,6,0
5,1,0,9,14,1
13.1,0,0,16,10,1
13,1,0,16,7,1
7.69,1,0,12,8,0
7,1,0,14,28,1
7,0,0,12,13,0
10.76,1,0,12,21,1
12.5,1,1,12,40,0
4,1,1,13,9,0
20,0,0,14,9,1
16.25,1,0,12,32,1
5,1,0,12,16,0
7,1,1,16,4,0
96.15,0,0,16,20,1
4.21,1,1,12,12,0
3.8,0,0,8,17,1
7.5,0,0,8,29,1
6,1,0,12,23,1
1.5714,1,0,12,19,1
10,0,0,14,20,0
9.45,0,0,16,4,0
6,0,0,12,8,1
12.65,1,0,16,34,0
6.25,1,0,12,21,0
12.5,0,0,12,8,1
16.01,1,0,16,16,1
5.9,1,0,12,12,1
8.2,1,0,10,33,1
6.5,1,0,16,9,0
6.5,1,0,18,33,1
8.907,1,0,18,12,1
6.5,1,1,16,8,0
31.25,0,0,18,35,1
26.6667,0,1,18,14,0
15,0,0,12,13,0
6,1,0,12,25,1
9,0,1,12,15,0
8,1,1,18,9,0
11.6,1,1,13,15,0
13.75,1,0,16,7,0
9.4872,0,0,4,38,1
12.5,1,0,18,8,1
5.7,1,0,13,35,0
9.5,1,1,15,11,0
17,0,0,13,11,0
4.75,1,0,12,11,1
14.8649,1,1,18,3,0
12.2222,0,0,14,16,1
4.3,1,0,12,27,1
10,0,0,12,25,1
8.3,0,0,10,39,1
17.5,1,0,13,19,0
21.25,0,0,15,24,0
4.5,0,1,13,21,0
7,1,0,12,32,1
5.6,1,0,12,17,1
5,1,0,13,24,0
9.8485,0,0,9,44,1
7.11,1,0,12,18,1
32.05,0,0,18,20,1
18.8043,0,0,16,18,0
22.8125,1,0,15,11,0
12,1,0,16,31,1
7,1,0,13,8,0
14.74,0,0,12,19,1
12,0,0,12,11,0
10.61,0,0,12,28,1
7,1,0,9,25,1
5.3,1,0,12,11,1
6.97,1,0,12,21,1
6.2,1,0,12,18,1
5.87,1,0,12,31,1
3.85,1,0,9,43,1
8.25,0,0,12,12,1
10,1,0,13,14,0
13,0,0,12,14,1
15,0,0,12,27,1
4,0,0,9,28,1
5.1,1,0,12,40,1
12,0,0,13,20,1
3.125,1,0,12,9,1
16.77,1,0,12,30,0
8,1,0,14,39,1
6.25,0,0,15,11,1
8.2,0,1,7,42,1
14,1,0,17,18,0
10,0,0,18,26,1
8.75,1,0,12,17,0
6,0,0,2,35,1
24,0,0,13,12,1
15,0,0,12,30,1
4.85,1,0,16,11,1
6,0,0,12,12,0
11.5789,1,0,15,15,1
9.57,0,0,12,27,1
16.4474,1,0,12,40,1
5.5,1,0,10,21,1
13.66,0,0,15,18,1
15,0,0,16,33,0
6.4,1,0,13,32,1
42.7333,0,0,14,18,1
3.75,0,0,12,38,1
13.8158,0,0,18,3,0
26.825,0,0,16,27,1
